Date,Open,High,Low,Close,Change (Pips)
"Jul 05, 2022 00:00",141.24,142.372,138.947,139.45,-179.0
"Jul 04, 2022 00:00",140.902,141.667,140.611,141.394,+49.2
"Jul 01, 2022 00:00",142.158,142.429,139.789,141.024,-113.4
"Jun 30, 2022 00:00",142.567,142.862,141.371,142.269,-29.8
"Jun 29, 2022 00:00",143.071,143.856,142.482,142.6,-47.1
"Jun 28, 2022 00:00",143.339,144.272,142.862,143.241,-9.8
"Jun 27, 2022 00:00",142.486,143.48,142.031,143.347,+86.1
"Jun 24, 2022 00:00",141.909,142.769,141.397,142.673,+76.4
"Jun 23, 2022 00:00",143.878,143.985,141.404,141.991,-188.7
"Jun 22, 2022 00:00",143.891,144.245,142.667,143.962,+7.1
"Jun 21, 2022 00:00",141.842,143.994,141.839,143.963,+212.1
"Jun 20, 2022 00:00",141.312,142.354,141.312,141.971,+65.9
"Jun 17, 2022 00:00",139.388,141.975,139.359,141.656,+226.8
"Jun 16, 2022 00:00",139.73,140.601,137.837,139.506,-22.4
"Jun 15, 2022 00:00",140.976,141.493,139.531,139.807,-116.9
"Jun 14, 2022 00:00",139.894,141.114,139.48,141.111,+121.7
"Jun 13, 2022 00:00",141.218,141.782,139.389,139.896,-132.2
"Jun 10, 2022 00:00",142.556,142.789,140.8,141.365,-119.1
"Jun 09, 2022 00:00",143.842,144.187,142.343,142.666,-117.6
"Jun 08, 2022 00:00",141.838,144.249,141.786,143.878,+204.0
"Jun 07, 2022 00:00",141.006,142.059,140.957,141.979,+97.3
"Jun 06, 2022 00:00",140.132,141.121,139.835,141.063,+93.1
"Jun 03, 2022 00:00",139.458,140.371,139.375,140.194,+73.6
"Jun 02, 2022 00:00",138.465,139.615,138.393,139.615,+115.0
"Jun 01, 2022 00:00",138.024,138.976,138.014,138.656,+63.2
"May 31, 2022 00:00",137.413,138.233,136.797,138.118,+70.5
"May 30, 2022 00:00",136.317,137.667,136.247,137.561,+124.4
"May 27, 2022 00:00",136.254,136.728,135.844,136.42,+16.6
"May 26, 2022 00:00",135.888,136.637,135.232,136.36,+47.2
"May 25, 2022 00:00",136.08,136.233,134.987,135.931,-14.9
"May 24, 2022 00:00",136.701,136.788,135.548,136.187,-51.4
"May 23, 2022 00:00",135.054,136.797,134.657,136.74,+168.6
"May 20, 2022 00:00",135.151,135.796,134.583,135.077,-7.4
"May 19, 2022 00:00",134.108,135.459,133.925,135.288,+118.0
"May 18, 2022 00:00",136.409,136.671,134.076,134.153,-225.6
"May 17, 2022 00:00",134.7,136.697,134.493,136.469,+176.9
"May 16, 2022 00:00",134.6,135.051,133.747,134.74,+14.0
"May 13, 2022 00:00",133.087,134.751,133.083,134.534,+144.7
"May 12, 2022 00:00",136.579,136.749,132.661,133.186,-339.3
"May 11, 2022 00:00",137.294,137.707,136.184,136.652,-64.2
"May 10, 2022 00:00",137.52,138.083,137.033,137.347,-17.3
"May 09, 2022 00:00",137.434,138.317,137.062,137.601,+16.7
"May 06, 2022 00:00",137.178,138.156,136.741,137.659,+48.1
"May 05, 2022 00:00",137.011,137.571,136.822,137.197,+18.6
"May 04, 2022 00:00",136.875,137.39,136.598,137.109,+23.4
"May 03, 2022 00:00",136.733,137.371,136.538,136.919,+18.6
"May 02, 2022 00:00",137.004,137.642,136.521,136.821,-18.3
"Apr 29, 2022 00:00",137.329,137.981,136.501,136.969,-36.0
"Apr 28, 2022 00:00",135.556,137.998,135.426,137.376,+182.0
"Apr 27, 2022 00:00",135.335,136.163,134.785,135.613,+27.8
"Apr 26, 2022 00:00",137.256,137.539,135.3,135.319,-193.7
"Apr 25, 2022 00:00",138.883,139.189,136.483,137.25,-163.3
"Apr 22, 2022 00:00",139.054,139.485,138.257,138.835,-21.9
"Apr 21, 2022 00:00",138.708,140.001,138.655,139.062,+35.4
"Apr 20, 2022 00:00",139.018,139.692,138.397,138.806,-21.2
"Apr 19, 2022 00:00",136.872,139.091,136.839,139.058,+218.6
"Apr 18, 2022 00:00",136.56,137.025,136.454,136.909,+34.9
"Apr 15, 2022 00:00",136.245,136.897,136.245,136.527,+28.2
"Apr 14, 2022 00:00",136.763,136.937,135.519,136.319,-44.4
"Apr 13, 2022 00:00",135.659,136.867,135.578,136.847,+118.8
"Apr 12, 2022 00:00",136.38,136.643,135.542,135.753,-62.7
"Apr 11, 2022 00:00",135.5,137.13,135.186,136.471,+97.1
"Apr 08, 2022 00:00",134.809,135.368,134.355,135.157,+34.8
"Apr 07, 2022 00:00",134.814,135.506,134.42,134.883,+6.9
"Apr 06, 2022 00:00",134.683,135.476,134.638,134.885,+20.2
"Apr 05, 2022 00:00",134.667,135.125,134.292,134.783,+11.6
"Apr 04, 2022 00:00",135.226,135.684,134.572,134.697,-52.9
"Apr 01, 2022 00:00",134.583,135.878,134.533,135.355,+77.2
"Mar 31, 2022 00:00",135.885,136.841,134.515,134.672,-121.3
"Mar 30, 2022 00:00",136.181,136.667,134.876,135.936,-24.5
"Mar 29, 2022 00:00",135.975,137.309,135.312,136.238,+26.3
"Mar 28, 2022 00:00",134.123,137.534,133.99,136.125,+200.2
"Mar 25, 2022 00:00",134.47,134.745,133.726,134.114,-35.6
"Mar 24, 2022 00:00",133.264,134.614,132.951,134.56,+129.6
"Mar 23, 2022 00:00",133.134,133.895,132.327,133.322,+18.8
"Mar 22, 2022 00:00",131.549,133.335,131.549,133.244,+169.5
"Mar 21, 2022 00:00",131.538,131.969,131.379,131.616,+7.8
"Mar 18, 2022 00:00",131.502,131.918,131.185,131.658,+15.6
"Mar 17, 2022 00:00",130.959,131.91,130.721,131.532,+57.3
"Mar 16, 2022 00:00",129.565,131.101,129.516,131.044,+147.9
"Mar 15, 2022 00:00",129.277,130.03,129.184,129.57,+29.3
"Mar 14, 2022 00:00",128.08,129.712,127.975,129.302,+122.2
"Mar 11, 2022 00:00",127.548,129.043,127.485,128.017,+46.9
"Mar 10, 2022 00:00",128.167,128.873,127.421,127.609,-55.8
"Mar 09, 2022 00:00",125.994,128.466,125.982,128.34,+234.6
"Mar 08, 2022 00:00",125.126,126.731,125.061,126.044,+91.8
"Mar 07, 2022 00:00",125.582,125.953,124.391,125.155,-42.7
"Mar 04, 2022 00:00",127.749,127.821,125.075,125.549,-220.0
"Mar 03, 2022 00:00",128.431,128.511,127.588,127.766,-66.5
"Mar 02, 2022 00:00",127.758,128.775,127.297,128.46,+70.2
"Mar 01, 2022 00:00",128.955,129.245,127.371,127.819,-113.6
"Feb 28, 2022 00:00",128.378,129.782,128.3,128.988,+61.0
"Feb 25, 2022 00:00",129.236,130.294,128.722,130.223,+98.7
"Feb 24, 2022 00:00",129.956,130.017,127.916,129.327,-62.9
"Feb 23, 2022 00:00",130.237,130.707,129.944,130.017,-22.0
"Feb 22, 2022 00:00",129.736,130.765,129.353,130.319,+58.3
"Feb 21, 2022 00:00",130.307,130.91,129.737,129.746,-56.1
"Feb 18, 2022 00:00",130.536,131.123,130.212,130.259,-27.7
"Feb 17, 2022 00:00",131.315,131.499,130.398,130.564,-75.1
"Feb 16, 2022 00:00",131.257,131.904,131.108,131.299,+4.2
"Feb 15, 2022 00:00",130.61,131.537,130.434,131.285,+67.5
"Feb 14, 2022 00:00",130.808,131.388,130.046,130.623,-18.5
"Feb 11, 2022 00:00",132.565,132.613,130.387,130.988,-157.7
"Feb 10, 2022 00:00",131.919,133.153,131.867,132.57,+65.1
"Feb 09, 2022 00:00",131.877,132.157,131.628,131.978,+10.1
"Feb 08, 2022 00:00",131.668,132.033,131.478,131.918,+25.0
"Feb 07, 2022 00:00",132.095,132.166,131.26,131.686,-40.9
"Feb 04, 2022 00:00",131.438,132.093,131.425,131.909,+47.1
"Feb 03, 2022 00:00",129.207,131.538,129.187,131.524,+231.7
"Feb 02, 2022 00:00",129.211,129.471,129.043,129.361,+15.0
"Feb 01, 2022 00:00",129.226,129.537,128.872,129.294,+6.8
"Jan 31, 2022 00:00",128.408,129.374,128.405,129.328,+92.0
"Jan 28, 2022 00:00",128.515,128.854,128.355,128.46,-5.5
"Jan 27, 2022 00:00",128.785,129.014,128.323,128.559,-22.6
"Jan 26, 2022 00:00",128.68,129.247,128.599,128.906,+22.6
"Jan 25, 2022 00:00",128.99,129.201,128.247,128.678,-31.2
"Jan 24, 2022 00:00",128.91,129.158,128.41,129.073,+16.3
"Jan 21, 2022 00:00",129.018,129.311,128.562,128.952,-6.6
"Jan 20, 2022 00:00",129.675,130.087,129.048,129.051,-62.4
"Jan 19, 2022 00:00",129.716,129.986,129.388,129.665,-5.1
"Jan 18, 2022 00:00",130.709,131.178,129.699,129.798,-91.1
"Jan 17, 2022 00:00",130.23,130.825,130.229,130.722,+49.2
"Jan 14, 2022 00:00",130.752,130.857,129.778,130.366,-38.6
"Jan 13, 2022 00:00",131.162,131.439,130.616,130.758,-40.4
"Jan 12, 2022 00:00",131.074,131.478,130.956,131.154,+8.0
"Jan 11, 2022 00:00",130.369,131.199,130.369,131.076,+70.7
"Jan 10, 2022 00:00",131.231,131.367,130.159,130.49,-74.1
"Jan 07, 2022 00:00",130.807,131.347,130.804,131.264,+45.7
"Jan 06, 2022 00:00",131.298,131.429,130.638,130.886,-41.2
"Jan 05, 2022 00:00",130.984,131.598,130.839,131.338,+35.4
"Jan 04, 2022 00:00",130.216,131.464,130.152,131.075,+85.9
"Jan 03, 2022 00:00",130.849,131.001,130.023,130.286,-56.3
"Dec 31, 2021 00:00",130.245,131.039,130.161,130.949,+70.4
"Dec 30, 2021 00:00",130.33,130.589,130.122,130.307,-2.3
"Dec 29, 2021 00:00",129.797,130.562,129.651,130.471,+67.4
"Dec 28, 2021 00:00",130.075,130.227,129.611,129.84,-23.5
"Dec 27, 2021 00:00",129.239,130.155,129.163,130.127,+88.8
"Dec 24, 2021 00:00",129.423,129.754,129.039,129.234,-18.9
"Dec 23, 2021 00:00",129.192,129.725,129.049,129.573,+38.1
"Dec 22, 2021 00:00",128.587,129.498,128.541,129.253,+66.6
"Dec 21, 2021 00:00",128.083,128.758,128.054,128.755,+67.2
"Dec 20, 2021 00:00",127.57,128.313,127.516,128.135,+56.5
"Dec 17, 2021 00:00",128.733,128.98,127.748,127.776,-95.7
"Dec 16, 2021 00:00",128.675,129.638,128.452,128.829,+15.4
"Dec 15, 2021 00:00",128.018,128.819,127.95,128.811,+79.3
"Dec 14, 2021 00:00",128.084,128.557,127.991,128.056,-2.8
"Dec 13, 2021 00:00",128.162,128.457,128.01,128.179,+1.7
"Dec 10, 2021 00:00",128.076,128.403,127.809,128.316,+24.0
"Dec 09, 2021 00:00",128.9,129.069,127.936,128.13,-77.0
"Dec 08, 2021 00:00",127.914,129.109,127.825,128.952,+103.8
"Dec 07, 2021 00:00",127.98,128.466,127.601,127.972,-0.8
"Dec 06, 2021 00:00",127.466,128.088,127.466,128.07,+60.4
"Dec 03, 2021 00:00",127.865,128.341,127.384,127.599,-26.6
"Dec 02, 2021 00:00",127.608,128.227,127.495,127.922,+31.4
"Dec 01, 2021 00:00",128.261,128.787,127.568,127.653,-60.8
"Nov 30, 2021 00:00",128.151,128.604,127.642,128.287,+13.6
"Nov 29, 2021 00:00",128.4,128.57,127.488,128.201,-19.9
"Nov 26, 2021 00:00",129.204,129.304,127.795,128.245,-95.9
"Nov 25, 2021 00:00",129.233,129.526,129.208,129.235,+0.2
"Nov 24, 2021 00:00",129.448,129.563,128.691,129.26,-18.8
"Nov 23, 2021 00:00",129.018,129.595,128.896,129.501,+48.3
"Nov 22, 2021 00:00",128.738,129.326,128.527,129.037,+29.9
"Nov 19, 2021 00:00",129.822,129.989,127.978,128.655,-116.7
"Nov 18, 2021 00:00",129.09,129.946,129.046,129.934,+84.4
"Nov 17, 2021 00:00",129.916,130.083,129.037,129.16,-75.6
"Nov 16, 2021 00:00",129.709,130.113,129.609,129.963,+25.4
"Nov 15, 2021 00:00",130.297,130.598,129.68,129.734,-56.3
"Nov 12, 2021 00:00",130.601,130.763,130.235,130.361,-24.0
"Nov 11, 2021 00:00",130.674,130.995,130.439,130.587,-8.7
"Nov 10, 2021 00:00",130.824,131.417,130.642,130.722,-10.2
"Nov 09, 2021 00:00",131.166,131.268,130.678,130.873,-29.3
"Nov 08, 2021 00:00",130.935,131.434,130.899,131.193,+25.8
"Nov 05, 2021 00:00",131.409,131.588,130.836,131.152,-25.7
"Nov 04, 2021 00:00",132.335,132.561,131.014,131.437,-89.8
"Nov 03, 2021 00:00",131.894,132.411,131.752,132.403,+50.9
"Nov 02, 2021 00:00",132.235,132.395,131.479,131.961,-27.4
"Nov 01, 2021 00:00",131.782,132.447,131.782,132.312,+53.0
"Oct 29, 2021 00:00",132.595,132.921,131.608,131.763,-83.2
"Oct 28, 2021 00:00",131.955,132.702,131.559,132.672,+71.7
"Oct 27, 2021 00:00",132.305,132.527,131.581,132.04,-26.5
"Oct 26, 2021 00:00",131.959,132.668,131.959,132.372,+41.3
"Oct 25, 2021 00:00",131.99,132.597,131.861,132.016,+2.6
"Oct 22, 2021 00:00",132.488,132.795,131.92,132.148,-34.0
"Oct 21, 2021 00:00",133.167,133.372,132.262,132.518,-64.9
"Oct 20, 2021 00:00",133.018,133.482,132.74,133.204,+18.6
"Oct 19, 2021 00:00",132.636,133.189,132.621,133.047,+41.1
"Oct 18, 2021 00:00",132.426,132.788,132.151,132.729,+30.3
"Oct 15, 2021 00:00",131.719,132.772,131.719,132.517,+79.8
"Oct 14, 2021 00:00",131.293,131.861,131.245,131.829,+53.6
"Oct 13, 2021 00:00",130.956,131.464,130.883,131.324,+36.8
"Oct 12, 2021 00:00",130.875,131.275,130.695,130.987,+11.2
"Oct 11, 2021 00:00",129.694,131.228,129.634,130.937,+124.3
"Oct 08, 2021 00:00",128.938,129.909,128.922,129.897,+95.9
"Oct 07, 2021 00:00",128.73,129.029,128.63,128.948,+21.8
"Oct 06, 2021 00:00",129.234,129.501,128.335,128.771,-46.3
"Oct 05, 2021 00:00",128.854,129.39,128.759,129.27,+41.6
"Oct 04, 2021 00:00",128.541,129.381,128.541,128.889,+34.8
"Oct 01, 2021 00:00",128.808,129.048,128.549,128.762,-4.6
"Sep 30, 2021 00:00",129.828,129.959,128.787,128.816,-101.2
"Sep 29, 2021 00:00",130.24,130.476,129.678,129.869,-37.1
"Sep 28, 2021 00:00",129.79,130.38,129.662,130.275,+48.5
"Sep 27, 2021 00:00",129.739,129.936,129.483,129.824,+8.5
"Sep 24, 2021 00:00",129.474,129.843,129.382,129.786,+31.2
"Sep 23, 2021 00:00",128.313,129.543,128.287,129.51,+119.7
"Sep 22, 2021 00:00",128.021,128.773,127.929,128.341,+32.0
"Sep 21, 2021 00:00",128.267,128.703,127.997,128.063,-20.4
"Sep 20, 2021 00:00",128.892,129.03,128.145,128.278,-61.4
"Sep 17, 2021 00:00",129.124,129.672,128.906,128.948,-17.6
"Sep 16, 2021 00:00",129.194,129.361,128.607,129.154,-4.0
"Sep 15, 2021 00:00",129.491,129.537,129.062,129.23,-26.1
"Sep 14, 2021 00:00",129.89,130.196,129.364,129.48,-41.0
"Sep 13, 2021 00:00",129.809,129.946,129.591,129.924,+11.5
"Sep 10, 2021 00:00",129.653,130.276,129.653,129.807,+15.4
"Sep 09, 2021 00:00",130.247,130.323,129.665,129.747,-50.0
"Sep 08, 2021 00:00",130.57,130.694,130.172,130.281,-28.9
"Sep 07, 2021 00:00",130.327,130.655,130.292,130.602,+27.5
"Sep 06, 2021 00:00",130.281,130.504,130.208,130.328,+4.7
"Sep 03, 2021 00:00",130.551,130.742,130.185,130.309,-24.2
"Sep 02, 2021 00:00",130.239,130.592,130.165,130.548,+30.9
"Sep 01, 2021 00:00",129.876,130.453,129.848,130.255,+37.9
"Aug 31, 2021 00:00",129.636,130.177,129.597,129.891,+25.5
"Aug 30, 2021 00:00",129.557,129.712,129.49,129.672,+11.5
"Aug 27, 2021 00:00",129.22,129.751,129.159,129.579,+35.9
"Aug 26, 2021 00:00",129.407,129.766,129.228,129.363,-4.4
"Aug 25, 2021 00:00",128.924,129.536,128.769,129.48,+55.6
"Aug 24, 2021 00:00",128.786,129.034,128.595,128.959,+17.3
"Aug 23, 2021 00:00",128.329,129.143,128.243,128.836,+50.7
"Aug 20, 2021 00:00",128.044,128.523,127.946,128.459,+41.5
"Aug 19, 2021 00:00",128.556,128.705,127.932,128.158,-39.8
"Aug 18, 2021 00:00",128.284,128.949,128.223,128.524,+24.0
"Aug 17, 2021 00:00",128.68,128.876,128.257,128.31,-37.0
"Aug 16, 2021 00:00",129.26,129.432,128.498,128.666,-59.4
"Aug 13, 2021 00:00",129.422,129.699,129.236,129.279,-14.3
"Aug 12, 2021 00:00",129.585,129.71,129.395,129.541,-4.4
"Aug 11, 2021 00:00",129.525,129.808,129.49,129.648,+12.3
"Aug 10, 2021 00:00",129.374,129.684,129.374,129.601,+22.7
"Aug 09, 2021 00:00",129.618,129.654,129.394,129.491,-12.7
"Aug 06, 2021 00:00",129.848,129.964,129.582,129.636,-21.2
"Aug 05, 2021 00:00",129.563,130.014,129.541,129.889,+32.6
"Aug 04, 2021 00:00",129.319,129.818,129.133,129.588,+26.9
"Aug 03, 2021 00:00",129.731,129.866,129.163,129.354,-37.7
"Aug 02, 2021 00:00",130.144,130.421,129.603,129.768,-37.6
"Jul 30, 2021 00:00",130.108,130.5,130.021,130.196,+8.8
"Jul 29, 2021 00:00",130.176,130.565,129.898,130.131,-4.5
"Jul 28, 2021 00:00",129.678,130.237,129.622,130.173,+49.5
"Jul 27, 2021 00:00",130.241,130.294,129.548,129.735,-50.6
"Jul 26, 2021 00:00",129.998,130.348,129.674,130.269,+27.1
"Jul 23, 2021 00:00",129.628,130.187,129.526,130.106,+47.8
"Jul 22, 2021 00:00",130.001,130.296,129.485,129.666,-33.5
"Jul 21, 2021 00:00",129.359,130.192,129.161,130.09,+73.1
"Jul 20, 2021 00:00",129.084,129.482,128.592,129.423,+33.9
"Jul 19, 2021 00:00",129.932,129.977,128.892,129.145,-78.7
"Jul 16, 2021 00:00",129.69,130.286,129.641,129.953,+26.3
"Jul 15, 2021 00:00",130.122,130.206,129.613,129.735,-38.7
"Jul 14, 2021 00:00",130.271,130.43,130.019,130.134,-13.7
"Jul 13, 2021 00:00",130.907,131.087,130.212,130.282,-62.5
"Jul 12, 2021 00:00",130.625,130.993,130.455,130.881,+25.6
"Jul 09, 2021 00:00",129.93,130.878,129.927,130.76,+83.0
"Jul 08, 2021 00:00",130.422,130.524,129.622,130.025,-39.7
"Jul 07, 2021 00:00",130.751,131.036,130.42,130.424,-32.7
"Jul 06, 2021 00:00",131.601,131.861,130.618,130.778,-82.3
"Jul 05, 2021 00:00",131.491,131.867,131.491,131.652,+16.1
"Jul 02, 2021 00:00",132.123,132.228,131.675,131.717,-40.6
"Jul 01, 2021 00:00",131.699,132.434,131.564,132.153,+45.4
"Jun 30, 2021 00:00",131.447,131.784,131.281,131.738,+29.1
"Jun 29, 2021 00:00",131.952,131.952,131.278,131.505,-44.7
"Jun 28, 2021 00:00",132.049,132.349,131.782,131.892,-15.7
"Jun 25, 2021 00:00",132.216,132.457,132.123,132.235,+1.9
"Jun 24, 2021 00:00",132.29,132.577,132.114,132.287,-0.3
"Jun 23, 2021 00:00",132.039,132.698,132.036,132.333,+29.4
"Jun 22, 2021 00:00",131.382,132.195,131.216,132.143,+76.1
"Jun 21, 2021 00:00",130.573,131.495,130.042,131.489,+91.6
"Jun 18, 2021 00:00",131.19,131.432,130.614,130.705,-48.5
"Jun 17, 2021 00:00",132.68,132.875,131.025,131.24,-144.0
"Jun 16, 2021 00:00",133.468,133.586,132.686,132.794,-67.4
"Jun 15, 2021 00:00",133.35,133.679,133.273,133.456,+10.6
"Jun 14, 2021 00:00",132.665,133.435,132.646,133.407,+74.2
"Jun 11, 2021 00:00",133.037,133.414,132.667,132.781,-25.6
"Jun 10, 2021 00:00",133.505,133.755,133.043,133.109,-39.6
"Jun 09, 2021 00:00",133.246,133.629,133.205,133.522,+27.6
"Jun 08, 2021 00:00",133.135,133.424,133.125,133.27,+13.5
"Jun 07, 2021 00:00",133.237,133.385,132.886,133.173,-6.4
"Jun 04, 2021 00:00",133.701,133.811,133.137,133.243,-45.8
"Jun 03, 2021 00:00",133.746,133.915,133.623,133.763,+1.7
"Jun 02, 2021 00:00",133.667,134.071,133.648,133.781,+11.4
"Jun 01, 2021 00:00",133.952,134.121,133.711,133.727,-22.5
"May 31, 2021 00:00",133.948,134.022,133.66,133.926,-2.2
"May 28, 2021 00:00",133.91,134.008,133.611,133.928,+1.8
"May 27, 2021 00:00",133.005,134.056,132.931,133.94,+93.5
"May 26, 2021 00:00",133.191,133.413,132.997,133.07,-12.1
"May 25, 2021 00:00",132.84,133.61,132.785,133.263,+42.3
"May 24, 2021 00:00",132.66,133.042,132.519,132.866,+20.6
"May 21, 2021 00:00",132.911,133.206,132.533,132.697,-21.4
"May 20, 2021 00:00",132.94,133.091,132.708,133.027,+8.7
"May 19, 2021 00:00",133.076,133.439,132.64,132.978,-9.8
"May 18, 2021 00:00",132.594,133.189,132.557,133.094,+50.0
"May 17, 2021 00:00",132.605,132.951,132.433,132.736,+13.1
"May 14, 2021 00:00",132.187,132.842,132.154,132.805,+61.8
"May 13, 2021 00:00",132.358,132.734,132.038,132.212,-14.6
"May 12, 2021 00:00",131.931,132.445,131.678,132.412,+48.1
"May 11, 2021 00:00",131.946,132.474,131.787,131.958,+1.2
"May 10, 2021 00:00",132.009,132.527,131.978,131.996,-1.3
"May 07, 2021 00:00",131.609,132.174,131.479,132.083,+47.4
"May 06, 2021 00:00",131.078,131.849,131.035,131.599,+52.1
"May 05, 2021 00:00",131.344,131.461,130.985,131.093,-25.1
"May 04, 2021 00:00",131.571,131.639,131.145,131.303,-26.8
"May 03, 2021 00:00",131.489,132.164,131.428,131.574,+8.5
"Apr 30, 2021 00:00",131.978,132.191,131.377,131.425,-55.3
"Apr 29, 2021 00:00",131.684,132.369,131.598,132.016,+33.2
"Apr 28, 2021 00:00",131.41,131.819,131.37,131.701,+29.1
"Apr 27, 2021 00:00",130.569,131.496,130.566,131.477,+90.8
"Apr 26, 2021 00:00",130.444,130.764,130.21,130.639,+19.5
"Apr 23, 2021 00:00",129.692,130.564,129.591,130.505,+81.3
"Apr 22, 2021 00:00",130.015,130.466,129.671,129.736,-27.9
"Apr 21, 2021 00:00",130.082,130.141,129.635,130.046,-3.6
"Apr 20, 2021 00:00",130.156,130.976,129.994,130.087,-6.9
"Apr 19, 2021 00:00",130.164,130.326,129.7,130.16,-0.4
"Apr 16, 2021 00:00",130.139,130.543,129.981,130.345,+20.6
"Apr 15, 2021 00:00",130.467,130.567,130.021,130.131,-33.6
"Apr 14, 2021 00:00",130.278,130.583,130.035,130.498,+22.0
"Apr 13, 2021 00:00",130.258,130.502,129.801,130.307,+4.9
"Apr 12, 2021 00:00",130.35,130.608,129.892,130.276,-7.4
"Apr 09, 2021 00:00",130.141,130.548,130.05,130.505,+36.4
"Apr 08, 2021 00:00",130.4,130.478,129.573,130.202,-19.8
"Apr 07, 2021 00:00",130.287,130.687,130.14,130.393,+10.6
"Apr 06, 2021 00:00",130.143,130.561,129.811,130.328,+18.5
"Apr 05, 2021 00:00",129.988,130.264,129.835,130.142,+15.4
"Apr 02, 2021 00:00",130.259,130.316,129.97,130.024,-23.5
