Date,Open,High,Low,Close,Change (Pips)
"Jul 22, 2022 00:00",0.62506,0.63042,0.62114,0.62531,+2.5
"Jul 21, 2022 00:00",0.62278,0.62539,0.61848,0.62526,+24.8
"Jul 20, 2022 00:00",0.62156,0.62722,0.62122,0.62294,+13.8
"Jul 19, 2022 00:00",0.61518,0.624,0.61409,0.62231,+71.3
"Jul 18, 2022 00:00",0.61491,0.62005,0.61476,0.61527,+3.6
"Jul 15, 2022 00:00",0.61255,0.6177,0.61058,0.61556,+30.1
"Jul 14, 2022 00:00",0.61205,0.61344,0.60608,0.61234,+2.9
"Jul 13, 2022 00:00",0.61269,0.61714,0.60805,0.61296,+2.7
"Jul 12, 2022 00:00",0.60957,0.61454,0.60956,0.61273,+31.6
"Jul 11, 2022 00:00",0.61729,0.61924,0.60971,0.61113,-61.6
"Jul 08, 2022 00:00",0.61662,0.6207,0.61319,0.61885,+22.3
"Jul 07, 2022 00:00",0.61359,0.61955,0.61357,0.61763,+40.4
"Jul 06, 2022 00:00",0.61664,0.61916,0.61314,0.61478,-18.6
"Jul 05, 2022 00:00",0.62069,0.62264,0.61246,0.61684,-38.5
"Jul 04, 2022 00:00",0.61825,0.62521,0.61825,0.62089,+26.4
"Jul 01, 2022 00:00",0.62301,0.62471,0.61479,0.62032,-26.9
"Jun 30, 2022 00:00",0.62059,0.62542,0.61982,0.62438,+37.9
"Jun 29, 2022 00:00",0.62352,0.62596,0.62047,0.62202,-15.0
"Jun 28, 2022 00:00",0.62917,0.63133,0.62367,0.62369,-54.8
"Jun 27, 2022 00:00",0.63053,0.63264,0.62814,0.62999,-5.4
"Jun 24, 2022 00:00",0.62703,0.6327,0.62633,0.63124,+42.1
"Jun 23, 2022 00:00",0.62685,0.63105,0.62476,0.62719,+3.4
"Jun 22, 2022 00:00",0.63263,0.63328,0.62438,0.62877,-38.6
"Jun 21, 2022 00:00",0.63249,0.63632,0.63179,0.6333,+8.1
"Jun 20, 2022 00:00",0.62966,0.63643,0.6295,0.63311,+34.5
"Jun 17, 2022 00:00",0.63513,0.63703,0.62695,0.63131,-38.2
"Jun 16, 2022 00:00",0.62848,0.63956,0.62325,0.63593,+74.5
"Jun 15, 2022 00:00",0.62039,0.63132,0.62039,0.62853,+81.4
"Jun 14, 2022 00:00",0.62552,0.62923,0.61966,0.62161,-39.1
"Jun 13, 2022 00:00",0.63431,0.63504,0.62461,0.62592,-83.9
"Jun 10, 2022 00:00",0.63828,0.64352,0.63485,0.63537,-29.1
"Jun 09, 2022 00:00",0.64418,0.64608,0.63795,0.6382,-59.8
"Jun 08, 2022 00:00",0.6486,0.64918,0.64351,0.64464,-39.6
"Jun 07, 2022 00:00",0.6486,0.64986,0.64227,0.6489,+3.0
"Jun 06, 2022 00:00",0.65038,0.65363,0.64843,0.64892,-14.6
"Jun 03, 2022 00:00",0.65504,0.65759,0.65008,0.65053,-45.1
"Jun 02, 2022 00:00",0.64781,0.6565,0.64603,0.65595,+81.4
"Jun 01, 2022 00:00",0.65062,0.65402,0.6465,0.6484,-22.2
"May 31, 2022 00:00",0.65513,0.65637,0.64827,0.65157,-35.6
"May 30, 2022 00:00",0.65399,0.65606,0.65221,0.65579,+18.0
"May 27, 2022 00:00",0.6475,0.65498,0.6471,0.65346,+59.6
"May 26, 2022 00:00",0.64723,0.65,0.64467,0.64799,+7.6
"May 25, 2022 00:00",0.64537,0.6514,0.64185,0.64769,+23.2
"May 24, 2022 00:00",0.64691,0.64691,0.64232,0.646,-9.1
"May 23, 2022 00:00",0.63929,0.64918,0.63929,0.64672,+74.3
"May 20, 2022 00:00",0.63784,0.64141,0.63635,0.64093,+30.9
"May 19, 2022 00:00",0.6294,0.64172,0.629,0.63828,+88.8
"May 18, 2022 00:00",0.6355,0.63703,0.62908,0.6295,-60.0
"May 17, 2022 00:00",0.62962,0.63751,0.62962,0.63607,+64.5
"May 16, 2022 00:00",0.62692,0.63207,0.62288,0.63102,+41.0
"May 13, 2022 00:00",0.62243,0.62897,0.62243,0.62888,+64.5
"May 12, 2022 00:00",0.62893,0.62974,0.62163,0.62325,-56.8
"May 11, 2022 00:00",0.62897,0.63798,0.6281,0.62925,+2.8
"May 10, 2022 00:00",0.63204,0.63479,0.62761,0.62914,-29.0
"May 09, 2022 00:00",0.63983,0.64123,0.63197,0.632,-78.3
"May 06, 2022 00:00",0.64249,0.64574,0.63942,0.64047,-20.2
"May 05, 2022 00:00",0.65412,0.65683,0.63934,0.64244,-116.8
"May 04, 2022 00:00",0.64334,0.65565,0.64221,0.65427,+109.3
"May 03, 2022 00:00",0.64327,0.64756,0.64108,0.64349,+2.2
"May 02, 2022 00:00",0.64669,0.64741,0.64121,0.64345,-32.4
"Apr 29, 2022 00:00",0.64873,0.65428,0.64515,0.64565,-30.8
"Apr 28, 2022 00:00",0.65408,0.6544,0.6452,0.64879,-52.9
"Apr 27, 2022 00:00",0.65615,0.65908,0.65276,0.65417,-19.8
"Apr 26, 2022 00:00",0.66118,0.66453,0.65616,0.65624,-49.4
"Apr 25, 2022 00:00",0.66279,0.66398,0.65817,0.66203,-7.6
"Apr 22, 2022 00:00",0.67316,0.67367,0.66258,0.66348,-96.8
"Apr 21, 2022 00:00",0.68029,0.68101,0.67269,0.67318,-71.1
"Apr 20, 2022 00:00",0.67253,0.6813,0.67176,0.68074,+82.1
"Apr 19, 2022 00:00",0.67234,0.67637,0.67196,0.67318,+8.4
"Apr 18, 2022 00:00",0.67631,0.67765,0.67154,0.67307,-32.4
"Apr 15, 2022 00:00",0.67831,0.67888,0.67581,0.67658,-17.3
"Apr 14, 2022 00:00",0.67876,0.68342,0.67676,0.6787,-0.6
"Apr 13, 2022 00:00",0.68477,0.69018,0.67543,0.67974,-50.3
"Apr 12, 2022 00:00",0.68202,0.68894,0.6806,0.68506,+30.4
"Apr 11, 2022 00:00",0.68382,0.68546,0.68134,0.68251,-13.1
"Apr 08, 2022 00:00",0.68853,0.6893,0.68224,0.68473,-38.0
"Apr 07, 2022 00:00",0.69164,0.69209,0.6881,0.68893,-27.1
"Apr 06, 2022 00:00",0.6946,0.69675,0.68967,0.69163,-29.7
"Apr 05, 2022 00:00",0.69442,0.70343,0.6934,0.69445,+0.3
"Apr 04, 2022 00:00",0.69119,0.6968,0.69048,0.6949,+37.1
"Apr 01, 2022 00:00",0.69299,0.69478,0.68958,0.69173,-12.6
"Mar 31, 2022 00:00",0.69749,0.69781,0.69283,0.69346,-40.3
"Mar 30, 2022 00:00",0.69203,0.69984,0.69203,0.69755,+55.2
"Mar 29, 2022 00:00",0.68883,0.69461,0.68763,0.69351,+46.8
"Mar 28, 2022 00:00",0.69427,0.69635,0.68881,0.68962,-46.5
"Mar 25, 2022 00:00",0.69639,0.6987,0.6944,0.69565,-7.4
"Mar 24, 2022 00:00",0.69726,0.69775,0.69403,0.69651,-7.5
"Mar 23, 2022 00:00",0.69625,0.69888,0.69351,0.69742,+11.7
"Mar 22, 2022 00:00",0.68782,0.69658,0.68641,0.69642,+86.0
"Mar 21, 2022 00:00",0.6888,0.6923,0.68728,0.68864,-1.6
"Mar 18, 2022 00:00",0.688,0.69132,0.68667,0.69057,+25.7
"Mar 17, 2022 00:00",0.68345,0.68989,0.68175,0.6879,+44.5
"Mar 16, 2022 00:00",0.67654,0.68447,0.67415,0.68361,+70.7
"Mar 15, 2022 00:00",0.67451,0.67923,0.67288,0.67711,+26.0
"Mar 14, 2022 00:00",0.68021,0.68144,0.67449,0.67449,-57.2
"Mar 11, 2022 00:00",0.68566,0.68752,0.67986,0.68064,-50.2
"Mar 10, 2022 00:00",0.68318,0.68748,0.6811,0.68631,+31.3
"Mar 09, 2022 00:00",0.68019,0.68523,0.67961,0.68411,+39.2
"Mar 08, 2022 00:00",0.68205,0.68503,0.67995,0.68044,-16.1
"Mar 07, 2022 00:00",0.68464,0.69254,0.68204,0.68235,-22.9
"Mar 04, 2022 00:00",0.6799,0.68718,0.67675,0.68607,+61.7
"Mar 03, 2022 00:00",0.6785,0.68094,0.67615,0.67987,+13.7
"Mar 02, 2022 00:00",0.6753,0.67995,0.67442,0.67879,+34.9
"Mar 01, 2022 00:00",0.6762,0.67908,0.67409,0.67556,-6.4
"Feb 28, 2022 00:00",0.6678,0.6777,0.66681,0.67753,+97.3
"Feb 25, 2022 00:00",0.66889,0.67511,0.66849,0.6744,+55.1
"Feb 24, 2022 00:00",0.67712,0.67762,0.66307,0.66935,-77.7
"Feb 23, 2022 00:00",0.67239,0.6809,0.67235,0.67712,+47.3
"Feb 22, 2022 00:00",0.66969,0.67545,0.66799,0.67326,+35.7
"Feb 21, 2022 00:00",0.66871,0.67336,0.66829,0.66998,+12.7
"Feb 18, 2022 00:00",0.66851,0.67295,0.66851,0.66941,+9.0
"Feb 17, 2022 00:00",0.6676,0.67175,0.66588,0.66907,+14.7
"Feb 16, 2022 00:00",0.66376,0.66912,0.66331,0.66789,+41.3
"Feb 15, 2022 00:00",0.66062,0.66484,0.66023,0.66379,+31.7
"Feb 14, 2022 00:00",0.66419,0.66499,0.65924,0.66159,-26.0
"Feb 11, 2022 00:00",0.66616,0.66935,0.6627,0.66458,-15.8
"Feb 10, 2022 00:00",0.66789,0.67326,0.66529,0.66747,-4.2
"Feb 09, 2022 00:00",0.66428,0.66976,0.6641,0.66799,+37.1
"Feb 08, 2022 00:00",0.66304,0.66538,0.66278,0.66486,+18.2
"Feb 07, 2022 00:00",0.66027,0.66415,0.66005,0.66339,+31.2
"Feb 04, 2022 00:00",0.66504,0.6683,0.65895,0.66142,-36.2
"Feb 03, 2022 00:00",0.66165,0.66809,0.66093,0.66634,+46.9
"Feb 02, 2022 00:00",0.66324,0.66617,0.66234,0.66312,-1.2
"Feb 01, 2022 00:00",0.65745,0.66472,0.65657,0.66385,+64.0
"Jan 31, 2022 00:00",0.65365,0.65971,0.65365,0.65754,+38.9
"Jan 28, 2022 00:00",0.65752,0.65885,0.6529,0.65455,-29.7
"Jan 27, 2022 00:00",0.66481,0.66605,0.65698,0.65818,-66.3
"Jan 26, 2022 00:00",0.66828,0.67018,0.6638,0.66515,-31.3
"Jan 25, 2022 00:00",0.66953,0.671,0.66604,0.66847,-10.6
"Jan 24, 2022 00:00",0.67122,0.67276,0.66603,0.66985,-13.7
"Jan 21, 2022 00:00",0.67549,0.67592,0.67081,0.67124,-42.5
"Jan 20, 2022 00:00",0.67744,0.68059,0.67501,0.67566,-17.8
"Jan 19, 2022 00:00",0.67678,0.68116,0.67631,0.67827,+14.9
"Jan 18, 2022 00:00",0.67919,0.68079,0.67527,0.677,-21.9
"Jan 17, 2022 00:00",0.6801,0.68179,0.67868,0.67946,-6.4
"Jan 14, 2022 00:00",0.68549,0.68738,0.67924,0.68117,-43.2
"Jan 13, 2022 00:00",0.68358,0.68904,0.68281,0.68609,+25.1
"Jan 12, 2022 00:00",0.67846,0.68578,0.67736,0.68465,+61.9
"Jan 11, 2022 00:00",0.675,0.67908,0.67399,0.67863,+36.3
"Jan 10, 2022 00:00",0.6774,0.67832,0.67357,0.67624,-11.6
"Jan 07, 2022 00:00",0.67373,0.67812,0.67356,0.67752,+37.9
"Jan 06, 2022 00:00",0.67901,0.67963,0.67334,0.67465,-43.6
"Jan 05, 2022 00:00",0.67942,0.6837,0.67897,0.67966,+2.4
"Jan 04, 2022 00:00",0.67745,0.68243,0.67647,0.68074,+32.9
"Jan 03, 2022 00:00",0.68311,0.68563,0.67743,0.67854,-45.7
"Dec 31, 2021 00:00",0.68217,0.68518,0.68193,0.68458,+24.1
"Dec 30, 2021 00:00",0.68254,0.68568,0.68159,0.68318,+6.4
"Dec 29, 2021 00:00",0.6789,0.68427,0.67855,0.68282,+39.2
"Dec 28, 2021 00:00",0.68016,0.68285,0.67888,0.68035,+1.9
"Dec 27, 2021 00:00",0.68071,0.68254,0.67892,0.68156,+8.5
"Dec 24, 2021 00:00",0.68169,0.68326,0.68037,0.68051,-11.8
"Dec 23, 2021 00:00",0.67938,0.68414,0.67938,0.68254,+31.6
"Dec 22, 2021 00:00",0.67565,0.6822,0.67397,0.68105,+54.0
"Dec 21, 2021 00:00",0.67099,0.67734,0.67029,0.6767,+57.1
"Dec 20, 2021 00:00",0.67456,0.67456,0.67021,0.6713,-32.6
"Dec 17, 2021 00:00",0.67971,0.68011,0.67307,0.67355,-61.6
"Dec 16, 2021 00:00",0.67802,0.68335,0.67571,0.67994,+19.2
"Dec 15, 2021 00:00",0.67408,0.67878,0.67014,0.67861,+45.3
"Dec 14, 2021 00:00",0.67533,0.67707,0.67355,0.67414,-11.9
"Dec 13, 2021 00:00",0.67914,0.68011,0.67456,0.6755,-36.4
"Dec 10, 2021 00:00",0.67914,0.6807,0.67694,0.6797,+5.6
"Dec 09, 2021 00:00",0.68035,0.6823,0.67805,0.67939,-9.6
"Dec 08, 2021 00:00",0.67852,0.68187,0.67664,0.68085,+23.3
"Dec 07, 2021 00:00",0.674,0.67927,0.67365,0.67873,+47.3
"Dec 06, 2021 00:00",0.67473,0.67636,0.67398,0.67518,+4.5
"Dec 03, 2021 00:00",0.68104,0.68192,0.67414,0.6746,-64.4
"Dec 02, 2021 00:00",0.68011,0.68312,0.67992,0.68189,+17.8
"Dec 01, 2021 00:00",0.68163,0.68674,0.68029,0.68061,-10.2
"Nov 30, 2021 00:00",0.68252,0.68561,0.67725,0.68235,-1.7
"Nov 29, 2021 00:00",0.68294,0.6839,0.67878,0.68237,-5.7
"Nov 26, 2021 00:00",0.6854,0.68563,0.68046,0.68117,-42.3
"Nov 25, 2021 00:00",0.68738,0.68938,0.68402,0.6854,-19.8
"Nov 24, 2021 00:00",0.69506,0.69571,0.6856,0.68736,-77.0
"Nov 23, 2021 00:00",0.69547,0.69617,0.6916,0.69491,-5.6
"Nov 22, 2021 00:00",0.70036,0.7014,0.69486,0.69564,-47.2
"Nov 19, 2021 00:00",0.7045,0.70459,0.69914,0.69957,-49.3
"Nov 18, 2021 00:00",0.69927,0.70528,0.69889,0.70471,+54.4
"Nov 17, 2021 00:00",0.6989,0.70204,0.69798,0.69972,+8.2
"Nov 16, 2021 00:00",0.70448,0.70643,0.69853,0.6991,-53.8
"Nov 15, 2021 00:00",0.70352,0.70806,0.70319,0.70434,+8.2
"Nov 12, 2021 00:00",0.70159,0.70477,0.69968,0.70409,+25.0
"Nov 11, 2021 00:00",0.70576,0.70713,0.70125,0.70203,-37.3
"Nov 10, 2021 00:00",0.7126,0.71326,0.70553,0.70577,-68.3
"Nov 09, 2021 00:00",0.71622,0.71739,0.71093,0.71275,-34.7
"Nov 08, 2021 00:00",0.71026,0.71766,0.71026,0.71643,+61.7
"Nov 05, 2021 00:00",0.71014,0.71271,0.70723,0.71197,+18.3
"Nov 04, 2021 00:00",0.71498,0.71786,0.70948,0.71009,-48.9
"Nov 03, 2021 00:00",0.71095,0.71731,0.71031,0.71571,+47.6
"Nov 02, 2021 00:00",0.71862,0.71862,0.70931,0.71116,-74.6
"Nov 01, 2021 00:00",0.71574,0.7198,0.71487,0.71862,+28.8
"Oct 29, 2021 00:00",0.71969,0.72022,0.71361,0.71653,-31.6
"Oct 28, 2021 00:00",0.71612,0.72173,0.71518,0.72001,+38.9
"Oct 27, 2021 00:00",0.71564,0.71892,0.71318,0.71663,+9.9
"Oct 26, 2021 00:00",0.71545,0.71937,0.71503,0.71594,+4.9
"Oct 25, 2021 00:00",0.71403,0.71784,0.71303,0.71617,+21.4
"Oct 22, 2021 00:00",0.7153,0.71888,0.71315,0.71487,-4.3
"Oct 21, 2021 00:00",0.71986,0.72185,0.71407,0.71568,-41.8
"Oct 20, 2021 00:00",0.71503,0.72081,0.7146,0.71968,+46.5
"Oct 19, 2021 00:00",0.70787,0.7172,0.7077,0.71513,+72.6
"Oct 18, 2021 00:00",0.70665,0.71052,0.70492,0.70848,+18.3
"Oct 15, 2021 00:00",0.70284,0.70771,0.70265,0.70746,+46.2
"Oct 14, 2021 00:00",0.69543,0.70414,0.69467,0.7037,+82.7
"Oct 13, 2021 00:00",0.69234,0.69684,0.69116,0.6966,+42.6
"Oct 12, 2021 00:00",0.69266,0.69694,0.69235,0.69286,+2.0
"Oct 11, 2021 00:00",0.69181,0.69645,0.6916,0.6936,+17.9
"Oct 08, 2021 00:00",0.69229,0.69606,0.69086,0.69285,+5.6
"Oct 07, 2021 00:00",0.691,0.69439,0.69055,0.69284,+18.4
"Oct 06, 2021 00:00",0.69563,0.698,0.68766,0.69106,-45.7
"Oct 05, 2021 00:00",0.69607,0.69759,0.69278,0.69595,-1.2
"Oct 04, 2021 00:00",0.69359,0.69821,0.69266,0.6964,+28.1
"Oct 01, 2021 00:00",0.68927,0.69509,0.68766,0.69383,+45.6
"Sep 30, 2021 00:00",0.6865,0.69216,0.68597,0.6897,+32.0
"Sep 29, 2021 00:00",0.69555,0.69631,0.68592,0.68634,-92.1
"Sep 28, 2021 00:00",0.70048,0.70268,0.69427,0.69589,-45.9
"Sep 27, 2021 00:00",0.69967,0.70332,0.69906,0.70127,+16.0
"Sep 24, 2021 00:00",0.70668,0.70803,0.6997,0.70132,-53.6
"Sep 23, 2021 00:00",0.69993,0.70933,0.69818,0.70643,+65.0
"Sep 22, 2021 00:00",0.70016,0.70557,0.69915,0.7002,+0.4
"Sep 21, 2021 00:00",0.70176,0.70562,0.69933,0.70053,-12.3
"Sep 20, 2021 00:00",0.70323,0.70427,0.70057,0.70291,-3.2
"Sep 17, 2021 00:00",0.70588,0.70875,0.70257,0.70349,-23.9
"Sep 16, 2021 00:00",0.7101,0.71392,0.70595,0.70769,-24.1
"Sep 15, 2021 00:00",0.7096,0.71183,0.70731,0.71067,+10.7
"Sep 14, 2021 00:00",0.71185,0.7151,0.70828,0.70959,-22.6
"Sep 13, 2021 00:00",0.71114,0.71231,0.70975,0.71181,+6.7
"Sep 10, 2021 00:00",0.71062,0.71566,0.70896,0.71113,+5.1
"Sep 09, 2021 00:00",0.70965,0.71339,0.70823,0.71092,+12.7
"Sep 08, 2021 00:00",0.70977,0.71151,0.70758,0.70986,+0.9
"Sep 07, 2021 00:00",0.71331,0.71531,0.70869,0.71,-33.1
"Sep 06, 2021 00:00",0.71533,0.71587,0.71273,0.71343,-19.0
"Sep 03, 2021 00:00",0.71062,0.71698,0.71028,0.71505,+44.3
"Sep 02, 2021 00:00",0.70649,0.71198,0.7057,0.71133,+48.4
"Sep 01, 2021 00:00",0.70362,0.70774,0.70344,0.70699,+33.7
"Aug 31, 2021 00:00",0.69917,0.70686,0.69899,0.70457,+54.0
"Aug 30, 2021 00:00",0.69929,0.70146,0.69862,0.69978,+4.9
"Aug 27, 2021 00:00",0.69412,0.70188,0.69329,0.70112,+70.0
"Aug 26, 2021 00:00",0.6972,0.69768,0.69412,0.69453,-26.7
"Aug 25, 2021 00:00",0.69414,0.69829,0.69298,0.6972,+30.6
"Aug 24, 2021 00:00",0.68841,0.69659,0.68791,0.69537,+69.6
"Aug 23, 2021 00:00",0.68213,0.69043,0.68213,0.68913,+70.0
"Aug 20, 2021 00:00",0.68241,0.68427,0.68057,0.68372,+13.1
"Aug 19, 2021 00:00",0.68763,0.68884,0.68088,0.68234,-52.9
"Aug 18, 2021 00:00",0.69175,0.69516,0.68697,0.68792,-38.3
"Aug 17, 2021 00:00",0.70156,0.70293,0.68997,0.69206,-95.0
"Aug 16, 2021 00:00",0.70392,0.70443,0.70106,0.70189,-20.3
"Aug 13, 2021 00:00",0.70031,0.70477,0.69948,0.70387,+35.6
"Aug 12, 2021 00:00",0.70394,0.70471,0.69957,0.70014,-38.0
"Aug 11, 2021 00:00",0.70032,0.70616,0.69913,0.70379,+34.7
"Aug 10, 2021 00:00",0.69899,0.70107,0.69688,0.70065,+16.6
"Aug 09, 2021 00:00",0.69975,0.70258,0.69806,0.69909,-6.6
"Aug 06, 2021 00:00",0.70512,0.7063,0.70015,0.70113,-39.9
"Aug 05, 2021 00:00",0.70427,0.70733,0.70365,0.70548,+12.1
"Aug 04, 2021 00:00",0.7013,0.70886,0.7013,0.7042,+29.0
"Aug 03, 2021 00:00",0.69728,0.70186,0.69621,0.70171,+44.3
"Aug 02, 2021 00:00",0.69609,0.69932,0.69525,0.6971,+10.1
"Jul 30, 2021 00:00",0.7006,0.70209,0.69589,0.69756,-30.4
"Jul 29, 2021 00:00",0.69467,0.70195,0.69452,0.70111,+64.4
"Jul 28, 2021 00:00",0.69427,0.69695,0.69015,0.69567,+14.0
"Jul 27, 2021 00:00",0.69922,0.70059,0.69394,0.69579,-34.3
"Jul 26, 2021 00:00",0.69666,0.70099,0.69478,0.69991,+32.5
"Jul 23, 2021 00:00",0.69588,0.69922,0.6956,0.69774,+18.6
"Jul 22, 2021 00:00",0.69707,0.69861,0.69468,0.69743,+3.6
"Jul 21, 2021 00:00",0.69168,0.69767,0.68937,0.69692,+52.4
"Jul 20, 2021 00:00",0.69431,0.69542,0.68812,0.69169,-26.2
"Jul 19, 2021 00:00",0.70009,0.70037,0.69159,0.69424,-58.5
"Jul 16, 2021 00:00",0.69757,0.70316,0.69753,0.70014,+25.7
"Jul 15, 2021 00:00",0.70283,0.70441,0.69647,0.6981,-47.3
"Jul 14, 2021 00:00",0.69412,0.70436,0.69389,0.70382,+97.0
"Jul 13, 2021 00:00",0.69782,0.70094,0.69172,0.69444,-33.8
"Jul 12, 2021 00:00",0.69878,0.70083,0.69479,0.69833,-4.5
"Jul 09, 2021 00:00",0.69537,0.70041,0.6923,0.69992,+45.5
"Jul 08, 2021 00:00",0.70171,0.70192,0.69344,0.69466,-70.5
"Jul 07, 2021 00:00",0.7009,0.7061,0.69892,0.70159,+6.9
"Jul 06, 2021 00:00",0.70181,0.71049,0.69878,0.70092,-8.9
"Jul 05, 2021 00:00",0.70228,0.70425,0.70091,0.70224,-0.4
"Jul 02, 2021 00:00",0.69691,0.70372,0.69474,0.70306,+61.5
"Jul 01, 2021 00:00",0.69834,0.701,0.69617,0.69686,-14.8
"Jun 30, 2021 00:00",0.69842,0.70062,0.69646,0.6987,+2.8
"Jun 29, 2021 00:00",0.70375,0.70511,0.69791,0.69927,-44.8
"Jun 28, 2021 00:00",0.70688,0.70864,0.70327,0.70411,-27.7
"Jun 25, 2021 00:00",0.70566,0.70948,0.70553,0.70685,+11.9
"Jun 24, 2021 00:00",0.70403,0.70731,0.70232,0.70577,+17.4
"Jun 23, 2021 00:00",0.70178,0.70689,0.69953,0.70466,+28.8
"Jun 22, 2021 00:00",0.6977,0.70358,0.69632,0.70167,+39.7
"Jun 21, 2021 00:00",0.6933,0.69994,0.69322,0.69886,+55.6
"Jun 18, 2021 00:00",0.70004,0.70182,0.69232,0.69303,-70.1
"Jun 17, 2021 00:00",0.70508,0.7102,0.69922,0.70063,-44.5
"Jun 16, 2021 00:00",0.71184,0.71544,0.70423,0.70502,-68.2
"Jun 15, 2021 00:00",0.71402,0.71607,0.71052,0.7119,-21.2
"Jun 14, 2021 00:00",0.71344,0.71524,0.71257,0.71395,+5.1
"Jun 11, 2021 00:00",0.71934,0.72105,0.71159,0.71272,-66.2
"Jun 10, 2021 00:00",0.7179,0.72129,0.71653,0.7193,+14.0
"Jun 09, 2021 00:00",0.7193,0.72144,0.71676,0.7178,-15.0
"Jun 08, 2021 00:00",0.72257,0.7233,0.71875,0.71942,-31.5
"Jun 07, 2021 00:00",0.71955,0.72426,0.7188,0.72274,+31.9
"Jun 04, 2021 00:00",0.7143,0.72154,0.71321,0.72102,+67.2
"Jun 03, 2021 00:00",0.72364,0.72416,0.71255,0.71447,-91.7
"Jun 02, 2021 00:00",0.72522,0.72726,0.7209,0.72358,-16.4
"Jun 01, 2021 00:00",0.72655,0.72881,0.72462,0.72531,-12.4
"May 31, 2021 00:00",0.72454,0.72838,0.72315,0.72639,+18.5
"May 28, 2021 00:00",0.72919,0.72957,0.72129,0.72484,-43.5
