Date,Open,High,Low,Close,Change (Pips)
"Jul 29, 2022 00:00",1.01973,1.02544,1.01461,1.02265,+29.2
"Jul 28, 2022 00:00",1.02003,1.02342,1.01139,1.01967,-3.6
"Jul 27, 2022 00:00",1.01145,1.02208,1.00965,1.01988,+84.3
"Jul 26, 2022 00:00",1.0216,1.02501,1.01077,1.01178,-98.2
"Jul 25, 2022 00:00",1.02104,1.02574,1.01785,1.0218,+7.6
"Jul 22, 2022 00:00",1.02259,1.02555,1.01298,1.02112,-14.7
"Jul 21, 2022 00:00",1.01816,1.02779,1.0153,1.02276,+46.0
"Jul 20, 2022 00:00",1.02233,1.02729,1.01552,1.01816,-41.7
"Jul 19, 2022 00:00",1.01389,1.02694,1.01197,1.02245,+85.6
"Jul 18, 2022 00:00",1.00819,1.02009,1.00783,1.01435,+61.6
"Jul 15, 2022 00:00",1.00134,1.0098,1.0007,1.00861,+72.7
"Jul 14, 2022 00:00",1.0058,1.00589,0.99522,1.00202,-37.8
"Jul 13, 2022 00:00",1.0037,1.0122,0.99978,1.00572,+20.2
"Jul 12, 2022 00:00",1.00365,1.00738,1.00001,1.0036,-0.5
"Jul 11, 2022 00:00",1.01775,1.01835,1.00338,1.00408,-136.7
"Jul 08, 2022 00:00",1.01625,1.01915,1.00721,1.01836,+21.1
"Jul 07, 2022 00:00",1.01806,1.0221,1.01441,1.01613,-19.3
"Jul 06, 2022 00:00",1.02676,1.02766,1.01614,1.01807,-86.9
"Jul 05, 2022 00:00",1.04199,1.04488,1.02353,1.0264,-155.9
"Jul 04, 2022 00:00",1.04182,1.04626,1.04159,1.04225,+4.3
"Jul 01, 2022 00:00",1.04789,1.04849,1.0366,1.0427,-51.9
"Jun 30, 2022 00:00",1.04395,1.04887,1.03827,1.04832,+43.7
"Jun 29, 2022 00:00",1.05182,1.05357,1.04353,1.04413,-76.9
"Jun 28, 2022 00:00",1.05834,1.06063,1.05037,1.05208,-62.6
"Jun 27, 2022 00:00",1.05468,1.06147,1.05458,1.05815,+34.7
"Jun 24, 2022 00:00",1.0521,1.05711,1.05121,1.05539,+32.9
"Jun 23, 2022 00:00",1.05644,1.05808,1.04825,1.05207,-43.7
"Jun 22, 2022 00:00",1.05325,1.06054,1.04686,1.05684,+35.9
"Jun 21, 2022 00:00",1.05073,1.05827,1.0506,1.05348,+27.5
"Jun 20, 2022 00:00",1.04729,1.05456,1.04729,1.05103,+37.4
"Jun 17, 2022 00:00",1.05467,1.05606,1.04447,1.04969,-49.8
"Jun 16, 2022 00:00",1.0443,1.06015,1.03811,1.05499,+106.9
"Jun 15, 2022 00:00",1.04088,1.05078,1.0359,1.04471,+38.3
"Jun 14, 2022 00:00",1.04066,1.04846,1.03969,1.04172,+10.6
"Jun 13, 2022 00:00",1.05137,1.05197,1.03995,1.04076,-106.1
"Jun 10, 2022 00:00",1.06152,1.0642,1.05056,1.05209,-94.3
"Jun 09, 2022 00:00",1.07154,1.07736,1.06111,1.06174,-98.0
"Jun 08, 2022 00:00",1.07018,1.07484,1.06712,1.07153,+13.5
"Jun 07, 2022 00:00",1.06901,1.07145,1.06522,1.07052,+15.1
"Jun 06, 2022 00:00",1.07147,1.07517,1.06837,1.06956,-19.1
"Jun 03, 2022 00:00",1.07445,1.07646,1.07041,1.07168,-27.7
"Jun 02, 2022 00:00",1.0644,1.07501,1.06429,1.07468,+102.8
"Jun 01, 2022 00:00",1.07324,1.07392,1.06274,1.06525,-79.9
"May 31, 2022 00:00",1.07759,1.07791,1.06789,1.07324,-43.5
"May 30, 2022 00:00",1.07329,1.07868,1.07249,1.07795,+46.6
"May 27, 2022 00:00",1.07177,1.07651,1.06971,1.07312,+13.5
"May 26, 2022 00:00",1.06822,1.07317,1.06625,1.07297,+47.5
"May 25, 2022 00:00",1.0734,1.0739,1.06423,1.06785,-55.5
"May 24, 2022 00:00",1.06875,1.07482,1.06607,1.07356,+48.1
"May 23, 2022 00:00",1.05571,1.06972,1.05536,1.06919,+134.8
"May 20, 2022 00:00",1.05825,1.05991,1.05332,1.05592,-23.3
"May 19, 2022 00:00",1.04672,1.06071,1.04604,1.05837,+116.5
"May 18, 2022 00:00",1.05441,1.05636,1.04601,1.04605,-83.6
"May 17, 2022 00:00",1.04337,1.05553,1.04282,1.05502,+116.5
"May 16, 2022 00:00",1.03999,1.0443,1.0389,1.0434,+34.1
"May 13, 2022 00:00",1.03757,1.04195,1.03495,1.0408,+32.3
"May 12, 2022 00:00",1.05206,1.05293,1.0354,1.03797,-140.9
"May 11, 2022 00:00",1.05265,1.05771,1.05019,1.05138,-12.7
"May 10, 2022 00:00",1.05558,1.05855,1.05256,1.05298,-26.0
"May 09, 2022 00:00",1.05352,1.05923,1.04951,1.05581,+22.9
"May 06, 2022 00:00",1.0542,1.05988,1.04829,1.05439,+1.9
"May 05, 2022 00:00",1.06198,1.06417,1.04924,1.05388,-81.0
"May 04, 2022 00:00",1.05203,1.0631,1.05062,1.06222,+101.9
"May 03, 2022 00:00",1.05021,1.05779,1.04924,1.05193,+17.2
"May 02, 2022 00:00",1.05513,1.05683,1.04902,1.05073,-44.0
"Apr 29, 2022 00:00",1.04978,1.05931,1.04915,1.05464,+48.6
"Apr 28, 2022 00:00",1.05618,1.05645,1.04709,1.04987,-63.1
"Apr 27, 2022 00:00",1.06371,1.06543,1.05143,1.05582,-78.9
"Apr 26, 2022 00:00",1.07124,1.07387,1.06357,1.06371,-75.3
"Apr 25, 2022 00:00",1.08029,1.08149,1.06968,1.07113,-91.6
"Apr 22, 2022 00:00",1.08329,1.08515,1.07707,1.08016,-31.3
"Apr 21, 2022 00:00",1.0849,1.0936,1.08234,1.08314,-17.6
"Apr 20, 2022 00:00",1.07868,1.08671,1.0784,1.08542,+67.4
"Apr 19, 2022 00:00",1.07791,1.08143,1.0761,1.07886,+9.5
"Apr 18, 2022 00:00",1.07998,1.08217,1.07699,1.07806,-19.2
"Apr 15, 2022 00:00",1.08275,1.08296,1.07963,1.08064,-21.1
"Apr 14, 2022 00:00",1.08868,1.09236,1.07577,1.08295,-57.3
"Apr 13, 2022 00:00",1.08257,1.08942,1.08087,1.08914,+65.7
"Apr 12, 2022 00:00",1.08824,1.09035,1.08213,1.08256,-56.8
"Apr 11, 2022 00:00",1.09154,1.09331,1.08727,1.08834,-32.0
"Apr 08, 2022 00:00",1.0876,1.0892,1.08366,1.08751,-0.9
"Apr 07, 2022 00:00",1.08912,1.09382,1.08647,1.08798,-11.4
"Apr 06, 2022 00:00",1.09057,1.09381,1.08748,1.08962,-9.5
"Apr 05, 2022 00:00",1.09698,1.09886,1.09001,1.09055,-64.3
"Apr 04, 2022 00:00",1.10263,1.10543,1.09604,1.0971,-55.3
"Apr 01, 2022 00:00",1.10628,1.10758,1.10278,1.10449,-17.9
"Mar 31, 2022 00:00",1.11575,1.11848,1.10609,1.10659,-91.6
"Mar 30, 2022 00:00",1.10862,1.1171,1.10798,1.11579,+71.7
"Mar 29, 2022 00:00",1.09768,1.11373,1.09696,1.10861,+109.3
"Mar 28, 2022 00:00",1.09831,1.09998,1.09449,1.09863,+3.2
"Mar 25, 2022 00:00",1.0996,1.10377,1.09809,1.09849,-11.1
"Mar 24, 2022 00:00",1.10064,1.10138,1.0966,1.09968,-9.6
"Mar 23, 2022 00:00",1.10247,1.10442,1.09643,1.10057,-19.0
"Mar 22, 2022 00:00",1.10145,1.10457,1.09609,1.10303,+15.8
"Mar 21, 2022 00:00",1.10551,1.10701,1.10102,1.10165,-38.6
"Mar 18, 2022 00:00",1.10907,1.11187,1.10031,1.10498,-40.9
"Mar 17, 2022 00:00",1.10352,1.11373,1.10074,1.10908,+55.6
"Mar 16, 2022 00:00",1.09532,1.10472,1.0948,1.1035,+81.8
"Mar 15, 2022 00:00",1.09397,1.102,1.09264,1.09543,+14.6
"Mar 14, 2022 00:00",1.09182,1.09938,1.09006,1.09398,+21.6
"Mar 11, 2022 00:00",1.09831,1.10438,1.09021,1.09143,-68.8
"Mar 10, 2022 00:00",1.10705,1.11212,1.09763,1.09886,-81.9
"Mar 09, 2022 00:00",1.09003,1.1095,1.08898,1.10758,+175.5
"Mar 08, 2022 00:00",1.08548,1.09583,1.08486,1.08962,+41.4
"Mar 07, 2022 00:00",1.09189,1.09324,1.08061,1.0854,-64.9
"Mar 04, 2022 00:00",1.10635,1.1068,1.0886,1.09306,-132.9
"Mar 03, 2022 00:00",1.11172,1.11217,1.10338,1.10657,-51.5
"Mar 02, 2022 00:00",1.11213,1.11441,1.10577,1.11195,-1.8
"Mar 01, 2022 00:00",1.12161,1.12331,1.10897,1.11234,-92.7
"Feb 28, 2022 00:00",1.11228,1.12461,1.11228,1.12187,+95.9
"Feb 25, 2022 00:00",1.11905,1.1274,1.11658,1.12718,+81.3
"Feb 24, 2022 00:00",1.13053,1.13085,1.11062,1.11934,-111.9
"Feb 23, 2022 00:00",1.13228,1.13585,1.13009,1.13045,-18.3
"Feb 22, 2022 00:00",1.13069,1.13663,1.12877,1.13248,+17.9
"Feb 21, 2022 00:00",1.13134,1.13906,1.13067,1.1309,-4.4
"Feb 18, 2022 00:00",1.13583,1.13767,1.13145,1.13228,-35.5
"Feb 17, 2022 00:00",1.13713,1.13858,1.13229,1.13616,-9.7
"Feb 16, 2022 00:00",1.13559,1.13958,1.13451,1.13727,+16.8
"Feb 15, 2022 00:00",1.13051,1.13681,1.13009,1.13573,+52.2
"Feb 14, 2022 00:00",1.13368,1.1369,1.12799,1.13062,-30.6
"Feb 11, 2022 00:00",1.14269,1.14302,1.13297,1.13478,-79.1
"Feb 10, 2022 00:00",1.14229,1.14949,1.1375,1.14274,+4.5
"Feb 09, 2022 00:00",1.14127,1.14477,1.14025,1.14222,+9.5
"Feb 08, 2022 00:00",1.14411,1.14488,1.13964,1.1417,-24.1
"Feb 07, 2022 00:00",1.14633,1.14639,1.14154,1.14415,-21.8
"Feb 04, 2022 00:00",1.14367,1.1484,1.14118,1.14521,+15.4
"Feb 03, 2022 00:00",1.13011,1.14513,1.12671,1.14385,+137.4
"Feb 02, 2022 00:00",1.12699,1.13298,1.12664,1.1304,+34.1
"Feb 01, 2022 00:00",1.12332,1.12784,1.12207,1.12733,+40.1
"Jan 31, 2022 00:00",1.114,1.12479,1.11381,1.12328,+92.8
"Jan 28, 2022 00:00",1.11451,1.11732,1.11211,1.11471,+2.0
"Jan 27, 2022 00:00",1.12409,1.12429,1.11313,1.11442,-96.7
"Jan 26, 2022 00:00",1.12987,1.13106,1.12354,1.12413,-57.4
"Jan 25, 2022 00:00",1.1322,1.13287,1.12635,1.13014,-20.6
"Jan 24, 2022 00:00",1.13375,1.1345,1.12906,1.13242,-13.3
"Jan 21, 2022 00:00",1.13086,1.13595,1.13005,1.13416,+33.0
"Jan 20, 2022 00:00",1.1341,1.13688,1.13031,1.13103,-30.7
"Jan 19, 2022 00:00",1.13215,1.13571,1.13188,1.13419,+20.4
"Jan 18, 2022 00:00",1.14054,1.14217,1.13148,1.13278,-77.6
"Jan 17, 2022 00:00",1.14097,1.14344,1.13918,1.14061,-3.6
"Jan 14, 2022 00:00",1.14539,1.14824,1.13982,1.14153,-38.6
"Jan 13, 2022 00:00",1.14404,1.14818,1.14359,1.14541,+13.7
"Jan 12, 2022 00:00",1.1367,1.14529,1.13549,1.14414,+74.4
"Jan 11, 2022 00:00",1.13218,1.13753,1.1313,1.13683,+46.5
"Jan 10, 2022 00:00",1.13555,1.13604,1.12851,1.13278,-27.7
"Jan 07, 2022 00:00",1.1295,1.13646,1.12898,1.13592,+64.2
"Jan 06, 2022 00:00",1.13109,1.13318,1.12847,1.12982,-12.7
"Jan 05, 2022 00:00",1.12841,1.13465,1.12771,1.13125,+28.4
"Jan 04, 2022 00:00",1.12952,1.13226,1.12724,1.12878,-7.4
"Jan 03, 2022 00:00",1.13648,1.13786,1.12796,1.12974,-67.4
"Dec 31, 2021 00:00",1.13222,1.13864,1.13033,1.13775,+55.3
"Dec 30, 2021 00:00",1.13457,1.13597,1.12984,1.13252,-20.5
"Dec 29, 2021 00:00",1.1307,1.13689,1.12736,1.13468,+39.8
"Dec 28, 2021 00:00",1.13259,1.13332,1.12895,1.13077,-18.2
"Dec 27, 2021 00:00",1.13095,1.13341,1.13022,1.13264,+16.9
"Dec 24, 2021 00:00",1.13225,1.13433,1.13015,1.13066,-15.9
"Dec 23, 2021 00:00",1.13243,1.13422,1.12901,1.13258,+1.5
"Dec 22, 2021 00:00",1.12826,1.13422,1.12643,1.13264,+43.8
"Dec 21, 2021 00:00",1.12781,1.13026,1.12608,1.12857,+7.6
"Dec 20, 2021 00:00",1.1236,1.13039,1.12348,1.12765,+40.5
"Dec 17, 2021 00:00",1.13294,1.13488,1.12346,1.12372,-92.2
"Dec 16, 2021 00:00",1.12914,1.13605,1.12812,1.13303,+38.9
"Dec 15, 2021 00:00",1.12578,1.12993,1.12217,1.1294,+36.2
"Dec 14, 2021 00:00",1.12819,1.13239,1.12537,1.12578,-24.1
"Dec 13, 2021 00:00",1.13071,1.1319,1.12599,1.12852,-21.9
"Dec 10, 2021 00:00",1.12921,1.13237,1.12649,1.1316,+23.9
"Dec 09, 2021 00:00",1.13421,1.13455,1.12786,1.12928,-49.3
"Dec 08, 2021 00:00",1.12647,1.13545,1.1263,1.13415,+76.8
"Dec 07, 2021 00:00",1.12825,1.12983,1.12274,1.12681,-14.4
"Dec 06, 2021 00:00",1.12998,1.13129,1.12666,1.1285,-14.8
"Dec 03, 2021 00:00",1.13003,1.13336,1.12667,1.13089,+8.6
"Dec 02, 2021 00:00",1.13193,1.13478,1.12955,1.13015,-17.8
"Dec 01, 2021 00:00",1.13367,1.13598,1.13028,1.13194,-17.3
"Nov 30, 2021 00:00",1.12888,1.1383,1.12352,1.13396,+50.8
"Nov 29, 2021 00:00",1.12995,1.13118,1.12582,1.12915,-8.0
"Nov 26, 2021 00:00",1.12062,1.13297,1.12047,1.13134,+107.2
"Nov 25, 2021 00:00",1.11964,1.12297,1.11964,1.12062,+9.8
"Nov 24, 2021 00:00",1.12453,1.12552,1.11861,1.12003,-45.0
"Nov 23, 2021 00:00",1.12317,1.12747,1.12257,1.12483,+16.6
"Nov 22, 2021 00:00",1.12835,1.12904,1.12307,1.12321,-51.4
"Nov 19, 2021 00:00",1.13677,1.13726,1.12499,1.1283,-84.7
"Nov 18, 2021 00:00",1.13191,1.13741,1.13138,1.13726,+53.5
"Nov 17, 2021 00:00",1.13217,1.13321,1.12634,1.13185,-3.2
"Nov 16, 2021 00:00",1.13678,1.13858,1.13092,1.13191,-48.7
"Nov 15, 2021 00:00",1.14464,1.14637,1.1356,1.13664,-80.0
"Nov 12, 2021 00:00",1.14508,1.14621,1.14329,1.14433,-7.5
"Nov 11, 2021 00:00",1.14764,1.14877,1.14432,1.1449,-27.4
"Nov 10, 2021 00:00",1.15918,1.15954,1.14759,1.14762,-115.6
"Nov 09, 2021 00:00",1.15849,1.16092,1.157,1.15945,+9.6
"Nov 08, 2021 00:00",1.15569,1.15948,1.15505,1.15869,+30.0
"Nov 05, 2021 00:00",1.15517,1.15732,1.15133,1.15663,+14.6
"Nov 04, 2021 00:00",1.16108,1.16166,1.15285,1.15543,-56.5
"Nov 03, 2021 00:00",1.15768,1.16164,1.15625,1.16123,+35.5
"Nov 02, 2021 00:00",1.16005,1.16131,1.1575,1.15786,-21.9
"Nov 01, 2021 00:00",1.15567,1.16088,1.15459,1.16061,+49.4
"Oct 29, 2021 00:00",1.16792,1.16897,1.1535,1.15619,-117.3
"Oct 28, 2021 00:00",1.16028,1.16924,1.15825,1.16828,+80.0
"Oct 27, 2021 00:00",1.15879,1.16257,1.15847,1.1602,+14.1
"Oct 26, 2021 00:00",1.16034,1.16258,1.1585,1.15957,-7.7
"Oct 25, 2021 00:00",1.16377,1.16651,1.15906,1.16101,-27.6
"Oct 22, 2021 00:00",1.16212,1.16556,1.1621,1.16438,+22.6
"Oct 21, 2021 00:00",1.16505,1.16674,1.16195,1.16243,-26.2
"Oct 20, 2021 00:00",1.16306,1.16585,1.16166,1.16502,+19.6
"Oct 19, 2021 00:00",1.16083,1.16691,1.16082,1.1632,+23.7
"Oct 18, 2021 00:00",1.15925,1.16223,1.15716,1.16104,+17.9
"Oct 15, 2021 00:00",1.15952,1.1619,1.15883,1.15986,+3.4
"Oct 14, 2021 00:00",1.15927,1.16244,1.15841,1.15969,+4.2
"Oct 13, 2021 00:00",1.15296,1.15973,1.15249,1.15959,+66.3
"Oct 12, 2021 00:00",1.15501,1.15701,1.15243,1.15297,-20.4
"Oct 11, 2021 00:00",1.1566,1.15866,1.1549,1.15531,-12.9
"Oct 08, 2021 00:00",1.15518,1.15861,1.15414,1.15742,+22.4
"Oct 07, 2021 00:00",1.15537,1.15723,1.15477,1.15531,-0.6
"Oct 06, 2021 00:00",1.16041,1.16041,1.15292,1.15563,-47.8
"Oct 05, 2021 00:00",1.16197,1.16221,1.15808,1.15969,-22.8
"Oct 04, 2021 00:00",1.15942,1.164,1.15875,1.16194,+25.2
"Oct 01, 2021 00:00",1.15751,1.16075,1.15631,1.15928,+17.7
"Sep 30, 2021 00:00",1.15967,1.16096,1.15624,1.15763,-20.4
"Sep 29, 2021 00:00",1.16834,1.16903,1.15897,1.15972,-86.2
"Sep 28, 2021 00:00",1.16964,1.17033,1.16684,1.16836,-12.8
"Sep 27, 2021 00:00",1.17253,1.17261,1.16846,1.16944,-30.9
"Sep 24, 2021 00:00",1.17383,1.17475,1.17007,1.17207,-17.6
"Sep 23, 2021 00:00",1.16867,1.17499,1.16831,1.17384,+51.7
"Sep 22, 2021 00:00",1.17226,1.17554,1.16842,1.16878,-34.8
"Sep 21, 2021 00:00",1.17235,1.17489,1.17151,1.17257,+2.2
"Sep 20, 2021 00:00",1.17302,1.17366,1.17004,1.17269,-3.3
"Sep 17, 2021 00:00",1.17628,1.17891,1.17247,1.17255,-37.3
"Sep 16, 2021 00:00",1.18154,1.18209,1.17507,1.17689,-46.5
"Sep 15, 2021 00:00",1.18032,1.1832,1.17993,1.18155,+12.3
"Sep 14, 2021 00:00",1.18092,1.18458,1.18001,1.1804,-5.2
"Sep 13, 2021 00:00",1.18147,1.18172,1.17703,1.18108,-3.9
"Sep 10, 2021 00:00",1.18233,1.18512,1.18094,1.18108,-12.5
"Sep 09, 2021 00:00",1.18134,1.18413,1.18051,1.18235,+10.1
"Sep 08, 2021 00:00",1.18374,1.18508,1.18018,1.18153,-22.1
"Sep 07, 2021 00:00",1.18682,1.18852,1.18375,1.18419,-26.3
"Sep 06, 2021 00:00",1.18769,1.18862,1.18556,1.1868,-8.9
"Sep 03, 2021 00:00",1.18751,1.19093,1.18659,1.18774,+2.3
"Sep 02, 2021 00:00",1.18389,1.18759,1.18341,1.18751,+36.2
"Sep 01, 2021 00:00",1.18076,1.18569,1.17934,1.18394,+31.8
"Aug 31, 2021 00:00",1.17964,1.1845,1.1793,1.18084,+12.0
"Aug 30, 2021 00:00",1.17874,1.18097,1.17825,1.17965,+9.1
"Aug 27, 2021 00:00",1.17516,1.18025,1.17352,1.1796,+44.4
"Aug 26, 2021 00:00",1.17704,1.17786,1.17458,1.17516,-18.8
"Aug 25, 2021 00:00",1.17537,1.17745,1.1726,1.17723,+18.6
"Aug 24, 2021 00:00",1.17454,1.17651,1.17272,1.17574,+12.0
"Aug 23, 2021 00:00",1.16915,1.17505,1.16895,1.17461,+54.6
"Aug 20, 2021 00:00",1.16739,1.17045,1.16639,1.16995,+25.6
"Aug 19, 2021 00:00",1.17138,1.17155,1.16659,1.16763,-37.5
"Aug 18, 2021 00:00",1.17082,1.1743,1.16939,1.17092,+1.0
"Aug 17, 2021 00:00",1.17774,1.17848,1.1708,1.1708,-69.4
"Aug 16, 2021 00:00",1.17942,1.1801,1.17675,1.17756,-18.6
"Aug 13, 2021 00:00",1.17291,1.18048,1.17289,1.17962,+67.1
"Aug 12, 2021 00:00",1.17368,1.17479,1.17234,1.17297,-7.1
"Aug 11, 2021 00:00",1.17186,1.17537,1.17059,1.17391,+20.5
"Aug 10, 2021 00:00",1.17366,1.1743,1.17101,1.17203,-16.3
"Aug 09, 2021 00:00",1.17545,1.17686,1.17346,1.17356,-18.9
"Aug 06, 2021 00:00",1.18319,1.18352,1.17542,1.17611,-70.8
"Aug 05, 2021 00:00",1.18362,1.18572,1.1828,1.18314,-4.8
"Aug 04, 2021 00:00",1.1863,1.18995,1.18325,1.18368,-26.2
"Aug 03, 2021 00:00",1.18692,1.18931,1.18534,1.18648,-4.4
"Aug 02, 2021 00:00",1.18634,1.18969,1.18574,1.18715,+8.1
"Jul 30, 2021 00:00",1.18872,1.19088,1.18519,1.18731,-14.1
"Jul 29, 2021 00:00",1.18417,1.1893,1.18394,1.18866,+44.9
"Jul 28, 2021 00:00",1.18158,1.18493,1.17718,1.18421,+26.3
"Jul 27, 2021 00:00",1.1803,1.18411,1.17701,1.18161,+13.1
"Jul 26, 2021 00:00",1.17686,1.18173,1.17633,1.18023,+33.7
"Jul 23, 2021 00:00",1.17682,1.17862,1.17541,1.17685,+0.3
"Jul 22, 2021 00:00",1.17904,1.18306,1.17577,1.17709,-19.5
"Jul 21, 2021 00:00",1.17791,1.18049,1.1752,1.17945,+15.4
"Jul 20, 2021 00:00",1.17961,1.18026,1.17557,1.17806,-15.5
"Jul 19, 2021 00:00",1.18033,1.18243,1.17637,1.17988,-4.5
"Jul 16, 2021 00:00",1.18056,1.18223,1.17922,1.18055,-0.1
"Jul 15, 2021 00:00",1.18369,1.18506,1.17961,1.18106,-26.3
"Jul 14, 2021 00:00",1.17746,1.18388,1.17719,1.18364,+61.8
"Jul 13, 2021 00:00",1.18608,1.1875,1.17722,1.17764,-84.4
"Jul 12, 2021 00:00",1.18716,1.18801,1.18361,1.18598,-11.8
"Jul 09, 2021 00:00",1.18416,1.1881,1.18249,1.18769,+35.3
"Jul 08, 2021 00:00",1.17896,1.1868,1.17836,1.18464,+56.8
"Jul 07, 2021 00:00",1.18236,1.18362,1.17816,1.17907,-32.9
"Jul 06, 2021 00:00",1.18606,1.18949,1.18065,1.18229,-37.7
"Jul 05, 2021 00:00",1.18582,1.18803,1.18512,1.1861,+2.8
"Jul 02, 2021 00:00",1.18499,1.18741,1.1807,1.18642,+14.3
"Jul 01, 2021 00:00",1.18563,1.18844,1.18376,1.18498,-6.5
"Jun 30, 2021 00:00",1.18957,1.19092,1.18453,1.18575,-38.2
"Jun 29, 2021 00:00",1.19283,1.19294,1.18774,1.1896,-32.3
"Jun 28, 2021 00:00",1.19319,1.19442,1.19022,1.19238,-8.1
"Jun 25, 2021 00:00",1.19299,1.19753,1.19264,1.1937,+7.1
"Jun 24, 2021 00:00",1.19268,1.19565,1.1918,1.19313,+4.5
"Jun 23, 2021 00:00",1.19365,1.19698,1.19113,1.19262,-10.3
"Jun 22, 2021 00:00",1.19168,1.19527,1.1881,1.19409,+24.1
"Jun 21, 2021 00:00",1.1855,1.19211,1.18474,1.19174,+62.4
"Jun 18, 2021 00:00",1.19065,1.1925,1.18473,1.18594,-47.1
"Jun 17, 2021 00:00",1.19945,1.20065,1.18921,1.19059,-88.6
"Jun 16, 2021 00:00",1.21261,1.2135,1.19954,1.19959,-130.2
"Jun 15, 2021 00:00",1.21188,1.21475,1.21015,1.21253,+6.5
"Jun 14, 2021 00:00",1.21013,1.21303,1.20941,1.21193,+18.0
"Jun 11, 2021 00:00",1.21673,1.21927,1.20924,1.21059,-61.4
"Jun 10, 2021 00:00",1.21776,1.21948,1.21436,1.21763,-1.3
"Jun 09, 2021 00:00",1.21727,1.22182,1.21714,1.2179,+6.3
"Jun 08, 2021 00:00",1.21893,1.21944,1.21645,1.21728,-16.5
"Jun 07, 2021 00:00",1.21603,1.22019,1.21451,1.21895,+29.2
"Jun 04, 2021 00:00",1.21266,1.21858,1.2104,1.21662,+39.6
"Jun 03, 2021 00:00",1.22104,1.22142,1.21185,1.2127,-83.4
"Jun 02, 2021 00:00",1.22125,1.22263,1.21639,1.22095,-3.0
"Jun 01, 2021 00:00",1.2224,1.22543,1.22116,1.22136,-10.4
"May 31, 2021 00:00",1.21972,1.2231,1.21831,1.22241,+26.9
"May 28, 2021 00:00",1.21925,1.22048,1.21326,1.21895,-3.0
